Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
104668.0,0.364974742,0.801320294,-1.557824489,-0.625229152,0.813001544,-0.676543531,-0.112648159,-3.024257645,1.165125158,-1.373355429,-0.685557028,-3.787470179,-1.503319528,3.243363026,-0.485709105,-0.151963667,0.45714183,0.255760203,-0.575432231,0.300641533,-1.247034,0.506365616,-0.130837159,0.387510338,0.52578805,0.116337236,0.049849601,0.30883987,37.83,0
5629.0,-1.442470594,1.473789021,0.262881582,0.419324885,-2.302169126,-0.095816638,1.785649697,0.150513068,0.293653823,-1.3738603,0.695037539,-1.756608078,2.759823617,1.998990402,-0.198331796,0.315552187,0.678942588,-0.193779611,-0.306166917,-0.489101665,-0.183666276,-0.280828234,0.292963684,0.69940703,-0.551445121,-0.008298441,-0.176523088,-0.113953319,391.42,0
77158.0,-2.162479852,0.220057087,1.674571385,2.986614798,0.972920135,-0.540000261,0.225891711,0.325848852,-1.834511238,1.10208212,1.288490741,0.336662494,0.072766653,0.630625372,0.629017537,0.203837571,-0.149385288,0.092476418,1.508799858,0.028048463,-0.522691422,-1.098132907,1.314761782,0.23584497,0.179052149,-0.187277485,0.080939163,-0.297182799,3.99,0
127394.0,1.993723743,0.119850912,-1.606322853,0.337385397,0.464412391,-0.55557904,0.125868768,-0.11262134,0.12553666,-0.240485223,1.4468552,1.244507582,0.566581728,-0.75289392,-0.527852048,0.374297779,0.30878718,-0.033736319,0.196197872,-0.098828963,-0.282717246,-0.729641139,0.340755794,0.627718252,-0.309406457,0.145215015,-0.060753363,-0.036478792,10.77,0
130038.0,-0.25068583,1.038419416,-0.940413672,0.956747678,2.020345208,-0.260571927,1.660453217,-0.357052162,-0.492261504,-0.428776541,-1.296788763,-0.924913446,-0.505468667,-1.206486815,0.010968618,-0.546147031,0.968664001,0.616058502,0.820606541,0.405481151,-0.022283997,0.229070916,-0.216638638,-0.156299696,0.146242745,-0.390869443,0.256483968,0.061290625,70.62,0
137703.0,1.980935004,-0.517302268,-0.634322391,-0.238499238,-0.700144502,-0.844963883,-0.372419464,-0.004651162,0.874325684,0.101334052,0.853169606,0.521150753,-1.363011788,0.485622202,-0.448478823,0.382618716,-0.368761245,-0.480191341,0.706998503,-0.232163065,-0.481179268,-1.409725555,0.564088793,0.039771492,-0.890826094,0.65101047,-0.117416262,-0.068155125,16.64,0
122135.0,-0.360930204,0.637626379,2.442766993,4.681532454,-0.484187757,2.750541758,-0.822069704,0.730793251,0.143822886,1.343944117,-2.804948041,-0.737972804,-0.17035235,-1.299632286,-1.077073898,-0.150910812,0.35213166,0.772298131,1.704198017,0.259910638,0.099589871,0.911567692,0.057752347,0.11151793,-0.793645121,0.481012268,0.486670815,0.261518748,56.75,0
129077.0,1.81577243,-0.794003512,-0.417616619,0.352048365,-0.720751511,0.120777987,-0.778888182,0.212928804,1.11837225,0.163160621,0.57907624,0.545517714,-0.809383494,0.11701574,-0.205441605,0.580667693,-0.689757479,0.636676357,0.003556939,-0.066340685,0.24199479,0.643712431,0.141295616,0.800388135,-0.353655937,0.508129006,-0.046956824,-0.039117493,79.99,0
67868.0,-1.191524821,-0.081774339,2.573013712,-1.477046156,-1.52085878,0.577432359,-1.259663584,1.010033298,-0.123343549,-0.355762513,-0.253135161,-0.129520261,-0.944597084,-0.909954846,-2.565363007,1.154040648,0.523410556,-0.531611694,0.876876162,0.062838838,0.21072575,0.74847974,-0.391047661,0.049029945,0.560275197,-0.105547786,0.212471573,0.039190811,5.8,0
45140.0,-0.493323865,0.694552371,1.943071644,0.221992474,-0.321219268,-0.367865273,0.307058975,0.082719632,0.503757907,-0.689573989,-1.155298764,-0.062017007,-0.599762869,-0.392410514,-0.643688562,0.15525314,-0.496377376,0.105125666,-0.976577167,-0.269810981,0.182669244,0.632585873,-0.233310049,0.396608917,0.113108692,-0.437868524,-0.049618989,0.04626822,3.98,0
59189.0,1.084872245,-0.114695709,1.383921487,1.37795392,-1.011550592,0.06167931,-0.668969499,0.24027466,0.954642201,-0.229262988,-0.376438044,0.363374375,-0.631750797,-0.194321701,0.470139049,-0.282688412,0.183180368,-0.546508415,-0.689426554,-0.213313638,-0.01958066,0.153818325,0.071554383,0.381911218,0.278071383,-0.397269731,0.085516084,0.036957334,9.99,0
56776.0,-1.154468112,0.387916055,0.104277134,-0.169712488,-0.934398008,-0.69989739,1.600914106,0.203518905,-0.300962102,-0.933644756,-1.107157195,-0.19636084,-0.765131635,0.514450881,-0.638842314,0.025634497,-0.126925601,-0.302930557,-0.564552199,0.418880934,0.236536083,0.248557624,0.612505625,0.390398776,-0.255063647,0.288033086,0.125458752,0.18989296,289.75,0
166899.0,1.796327332,-0.429732176,-1.88987313,0.35587096,0.073699173,-0.70988128,0.078607044,-0.073176989,0.970445767,-0.681934406,0.582585814,0.203539408,-1.338924858,-1.011382484,-0.6511324,0.383242953,0.730573747,0.832036434,0.56526498,-0.012043124,-0.172665322,-0.573845898,0.032145593,-0.635519414,-0.11257944,-0.086383101,-0.039931409,-0.019500958,120.68,0
138868.0,0.258459081,1.315522189,-1.158684177,0.434192289,1.798167945,-0.614591337,1.440161932,-0.224183084,-0.511905157,-1.011775448,-1.129340729,-0.397623742,-0.196728663,-1.176605162,-0.746795869,-0.060353712,0.709551165,0.289740406,-0.486367059,-0.187468232,-0.004599211,0.140690216,-0.304794373,0.139950124,0.325505986,-0.567407795,0.041936201,0.024901556,1.0,0
152749.0,-0.774766821,1.894481022,-0.930132989,0.525084465,0.937583162,-0.991670197,1.568195265,-0.409460873,0.105231059,2.114651579,0.938376547,-0.044357622,-1.19972605,0.597697232,-0.197826713,-0.931808444,-0.469345691,0.263202125,0.578862224,0.559384134,0.074918415,1.061713639,-0.110214102,-0.013461785,-0.703772173,-0.596399844,0.326626608,-0.155836112,7.18,0
127719.0,-0.847061273,0.761592605,-0.128088741,-1.620392509,1.019281782,-0.492205169,0.747431013,0.414102832,-0.492713045,-1.101488113,-0.534285684,0.417888368,-0.375153398,0.659064654,-1.719967898,0.948035358,-1.25210181,0.078952832,-0.479681693,-0.307544665,-0.146014086,-0.702747992,-0.101125776,-1.060358384,-0.334228933,-0.015841951,-0.066290514,0.040198177,13.49,0
153176.0,2.018757191,-0.057301522,-0.894736181,0.520765168,-0.351039896,-1.451300936,0.207502479,-0.367453931,0.50232433,0.067497366,-0.353166112,0.611311959,0.05392799,0.289915366,0.003222632,-0.230172668,-0.138110831,-1.01341929,-0.015543519,-0.219421809,-0.256461371,-0.620106897,0.385256964,0.461840748,-0.355195171,0.168806293,-0.071131459,-0.05427317,8.99,0
153658.0,1.73354258,-0.218592019,-1.577779575,1.603073129,0.062347578,-1.343795382,0.815283614,-0.464671974,0.203073685,0.20229374,-0.652643559,0.305393303,-0.613325978,0.649914229,-0.498382079,-0.827496171,0.044809038,-0.730003015,-0.421159373,-0.05435045,0.15698814,0.352929016,-0.068449164,0.404567554,0.342215458,-0.528734246,-0.042090994,-0.034525507,146.2,0
2487.0,0.981212506,-1.088285857,1.324921161,-0.424197569,-1.152956866,1.435015309,-1.450780958,0.581700984,-0.323739593,0.384379931,0.714601396,0.592824169,0.873316211,-0.313133307,2.533660621,-2.057907057,0.906941224,-0.371605554,-2.944518301,-0.447315738,0.038663548,0.659295242,0.161075019,-0.589500822,-0.315863696,0.805456511,0.092045002,0.034440134,74.0,0
3750.0,0.883177903,-1.244905388,0.286097084,-0.505037051,-0.940879217,0.053780822,-0.559700054,0.01151831,0.352707662,0.275005273,2.270382079,-2.767671564,1.07448555,1.688813325,-0.235063888,1.273279284,0.907654237,-1.012873304,0.388694093,0.455711282,-0.051488035,-0.604315179,-0.078530073,-0.391220753,0.034587147,-0.510687394,-0.05454166,0.039568771,248.59,0
137705.0,-0.131075859,0.651887602,0.167370865,-0.746972631,1.060039183,0.425440758,0.768120198,0.241512477,-0.064679907,-0.560354706,-0.2524181,0.43660974,0.04033866,0.186814954,0.410731825,-1.025557067,0.466109437,-2.18816662,-1.223970837,-0.106057781,-0.166131276,-0.208423705,0.183828714,-1.039343363,-0.709045715,0.237870273,0.296730127,0.087267165,11.68,0
37688.0,-3.700841166,-8.398266892,-1.647357706,2.210313571,-3.234826969,1.788517047,2.339384394,-0.12502549,0.658502707,-1.44455406,1.281801873,1.229591087,-0.253679424,0.366003389,-0.170347347,-0.124777546,0.541250373,-0.474498549,-0.824484442,4.863619119,1.366472529,-1.418647425,-2.043701857,-0.104878469,-0.964026349,0.69081171,-0.472672422,0.427408115,2480.25,0
162184.0,-0.285647341,0.88100965,0.158001227,-1.202302984,1.613102768,-0.33022711,1.275328006,-0.206298184,-0.446911336,-0.964422095,0.686337015,0.346582467,-0.027799998,-1.016074021,-1.221468188,0.685346974,-0.289379324,0.341752413,-0.201665327,-0.025532386,-0.286161572,-0.709688692,-0.133708314,0.184798336,-0.39990042,0.001271705,-0.090399459,-0.053507032,1.98,0
151515.0,0.495131039,0.68811452,-0.856572615,-0.238596875,0.197658612,-0.182054789,-0.694884665,-2.726594484,-0.177710711,-0.661830698,0.315921975,0.236376915,-1.645284797,1.453657577,0.041722551,0.149477086,-0.603430628,0.733206812,0.017210481,0.38796991,-0.917463093,1.424612454,-0.052144496,-0.398760893,0.065015982,-0.130815841,0.211082973,0.347259502,1.0,0
134409.0,-0.168040662,0.654429912,-0.130369964,-1.426358634,0.995709631,-1.449630107,1.333346564,-0.21594288,-0.267301087,-0.776761213,0.661396636,0.53062731,-0.872922802,0.805060092,-1.281941167,0.374153382,-1.236488665,0.037212188,-1.121025898,-0.364339968,0.103192322,0.174253175,0.127870426,0.019360004,-1.053178024,-0.926769394,0.20444612,0.252427599,12.0,0
87535.0,-0.524731416,0.888510915,-0.02200215,-2.533852187,0.797753515,-1.011339621,1.235753596,-0.16177392,0.217703341,-0.680224132,0.519656845,1.417132795,0.824118549,-0.057287319,-1.986899894,0.194873187,-1.070332549,-0.488906502,-0.393652887,0.049822045,-0.168155476,-0.201496621,-0.031930105,-0.281777286,-0.63497301,0.32997638,0.4409214,0.303714834,5.0,0
134765.0,1.393942679,-1.209322741,0.093827229,1.373689532,-1.017907518,0.7813555,-0.891434512,0.352799328,1.124140459,0.179652234,0.683671716,0.971956791,0.098986405,-0.140639053,0.254403457,0.934473469,-1.06621076,1.113304051,-0.717670689,0.286557878,0.45375802,0.88823827,0.016011239,0.695290294,-0.429079592,-0.662976966,0.044643213,0.022729291,250.0,0
138441.0,2.075898878,0.113205597,-2.240777062,0.02295243,0.998674105,-0.640917493,0.644063911,-0.317640998,-0.116451302,0.188612046,0.801966168,1.078740701,0.40901843,0.865427504,-0.234060527,-0.328213394,-0.716349391,0.037584688,0.376691649,-0.156820228,0.147057023,0.498363933,-0.044455755,0.307655493,0.462625917,-0.192428367,-0.059712522,-0.075048698,14.9,0
163240.0,-4.754392823,-1.684656874,-0.391227624,0.022258,-1.283549916,0.277020405,1.152562418,0.171114406,0.586066603,-1.00408297,-1.139237808,0.080708526,0.35039041,0.169128095,1.27203548,0.820800178,-0.592084187,0.544600829,-0.002673081,-1.99681774,-0.265355123,0.598050868,-0.628405477,0.813935901,0.831459815,-0.471516048,-0.395644051,0.229772473,421.21,0
43264.0,1.279129422,-0.567614576,0.145962968,-0.61696918,-0.836805153,-0.843129877,-0.184469272,-0.317949656,-1.069694269,0.602542054,-0.57971205,0.397693332,1.548632614,-0.106085407,0.766909193,-1.190156152,-0.219547714,0.680576659,-0.560938853,-0.239043653,-0.555446964,-1.257749845,0.066912867,0.066870696,0.120832364,0.82661367,-0.067327315,0.022345342,81.94,0
147585.0,2.065191908,0.0059438,-1.620512652,0.013657878,0.640890123,-0.249733138,0.153833982,-0.175094297,0.176102727,0.134275471,0.828092047,1.439202749,1.254478582,0.413610751,0.03620433,0.027023244,-0.955134673,0.382664294,0.162230644,-0.119700396,0.280415883,0.966943404,-0.040801162,0.288874474,0.34266393,-0.132787748,-0.018169484,-0.064404919,1.79,0
82503.0,1.241085803,0.106528321,0.372820797,0.439228989,-0.369419972,-0.509749502,-0.13047905,0.030814616,-0.010461043,0.139239143,0.985578121,0.311837967,-0.912248571,0.654864869,0.486854881,0.65080564,-0.724157542,0.20681977,0.302271476,-0.150090249,-0.241534146,-0.790040189,0.098695911,-0.034901871,0.190710407,0.101534016,-0.040995627,0.002806517,0.99,0
170234.0,-0.057013285,0.76263935,-2.188073757,-2.159044857,3.616129424,2.745602576,1.076288282,0.609295142,-0.553967224,-0.461388479,-0.147124461,-0.117925701,-0.46941935,0.928000948,0.243871825,-0.737657338,-0.48404004,-0.499542059,-0.260815691,0.01504347,0.24876558,0.796381347,-0.193781848,0.754370127,-0.26985128,0.108889253,0.411922376,0.263074923,7.99,0
123595.0,-1.017928114,1.038296759,-0.096916448,-1.109595276,2.085832593,-1.117385077,2.210438731,-0.727379427,-0.933461681,-0.459027325,-0.983255198,-0.517638602,-0.414743694,0.403191957,-0.690103152,-0.724759124,-0.453829175,-0.641548456,-0.511047949,-0.211203529,0.199948872,0.793330179,-0.609988503,0.697893459,1.58712506,0.697317996,-0.503900523,-0.236687409,0.0,0
64443.0,-0.33815035,1.042146175,1.53743126,1.091018278,0.268001278,-0.459778699,0.678346454,-0.073783129,-0.853726034,-0.218003808,0.140080966,0.387549254,0.618824099,0.283249927,1.37498607,-0.864756493,0.300890666,-0.488603276,0.268234156,0.056644568,0.205111941,0.701212697,-0.139772231,0.440112053,-0.222726524,-0.250090869,0.180643919,0.150247875,2.34,0
156739.0,2.075395653,-0.685399151,-1.066336424,-0.294827841,-0.852263187,-1.507809266,-0.165195211,-0.471397968,-0.711202971,0.941417968,-0.451989195,0.270209594,0.818052423,0.174578594,0.426956691,-1.573529915,-0.106743576,0.904328878,-1.192189985,-0.498719911,-0.076775097,0.296300086,0.136160322,0.509729099,-0.123736441,0.760677383,-0.065240985,-0.051108245,50.35,0
75441.0,1.159150398,0.157027182,0.292921387,1.195697739,0.059885371,0.325249465,-0.065708203,0.16673335,0.085948302,0.05417257,0.832955458,0.999398493,-0.366701402,0.282194477,-0.74859696,-0.422174085,-0.094960601,-0.351750701,0.049391191,-0.19686301,-0.078580785,-0.017478846,-0.105995799,-0.293484319,0.672662956,-0.308416078,0.035673656,0.000798034,0.99,0
142046.0,2.128815165,-0.717372643,-1.852196374,-0.392630839,-0.131383728,-0.773142114,-0.029942873,-0.241488026,-0.755767462,1.111949753,0.059399859,-0.040904205,-1.09392901,0.715279573,-1.12172558,-1.80887725,-0.064063056,1.195501511,-0.196307864,-0.653328416,-0.329251186,-0.402834356,0.062397298,-0.472555592,0.085622292,0.620245648,-0.088693382,-0.086998998,32.0,0
65941.0,1.007828868,-0.348831331,0.964078877,0.454594815,-0.820249305,0.142742742,-0.596253066,0.257946628,0.280682278,0.002775407,1.523722706,0.787577726,-0.248480827,0.283612581,0.999488989,0.586860502,-0.522696743,0.104618703,-0.460277196,0.011634403,0.111075849,0.171032324,0.025148256,0.035358862,0.012430527,0.398503531,-0.008583785,0.023485157,71.59,0
100924.0,-23.98474665,16.69783169,-22.20987482,9.58496862,-16.23043879,2.596332658,-33.23932817,-21.56003945,-10.84252587,-19.83614885,3.223232703,-10.89513351,-1.523452403,0.116303256,-3.098805327,-7.606424575,-18.10826102,-7.511866158,-1.243285157,5.804550661,-12.61502286,5.774087269,2.75022145,0.5134111,-1.608803804,-0.459624388,-4.626126608,-0.334560721,1.0,1
87529.0,-0.518480063,0.549273438,-1.411569186,-3.476919852,3.014844508,2.98635422,0.606386439,0.861057786,0.487992502,-0.796914756,-0.339975578,0.185710472,-0.551461697,0.210078247,-0.753332719,-0.108124713,-0.719113915,-1.056931691,-0.919560108,0.027398598,-0.215357655,-0.483664517,0.074284141,0.721559156,-0.652422377,0.354641538,0.456216417,0.307865934,5.0,0
29355.0,-0.542283009,1.07966969,0.259790736,0.907974527,-0.264534333,-0.345742744,0.304063385,0.266926482,-0.969014965,0.24449757,0.890148385,0.420928251,-0.133618472,0.898212322,0.798665013,-0.276506438,0.090225248,0.541194993,2.012388533,-0.03777765,0.151142518,0.281464759,-0.045485735,0.041102288,-0.465972676,0.491055251,-0.294288358,-0.005546891,44.73,0
161628.0,2.088265806,0.230560187,-1.746420109,0.370402218,0.583161999,-0.767835365,0.250306544,-0.284226616,0.350606445,-0.407491943,-0.533956671,0.636610147,1.109913014,-1.05662368,0.104815224,0.314127249,0.358446695,-0.381796638,0.105162115,-0.087218984,-0.363659128,-0.889632408,0.308942349,0.406759355,-0.202508996,0.178017135,-0.056098699,-0.029984335,0.99,0
67958.0,-0.700891229,-0.229826723,3.366772277,-1.306109412,-1.463550845,0.004860018,-0.517867083,0.145547139,0.343536159,-0.103693123,-1.060204991,-0.651270773,-0.678633198,-1.673704755,-1.890674142,0.542534761,0.71697153,-1.357450024,0.347616838,0.208608027,0.104532377,0.834647264,-0.400231109,0.755875492,0.465341448,-0.159403259,0.180604722,-0.09096399,4.2,0
165030.0,1.900505599,-0.208536131,-0.467421884,1.249407637,-0.258510361,-0.098173374,-0.359470272,0.039735671,0.892469401,0.149152958,-1.071830625,0.179037843,-0.188186859,0.072072827,0.503775402,0.418884175,-0.695218997,-0.100882388,-0.372643865,-0.168455579,-0.210790858,-0.624797019,0.380629475,0.574453526,-0.373841137,-1.012576402,0.039369186,-0.013341289,43.4,0
3896.0,1.182333106,0.239643504,0.066752088,1.173638955,-0.054535811,-0.558473539,0.076837663,-0.09095782,1.223538698,-0.131553551,1.62125913,-2.818075492,-0.484849178,2.50364852,-0.407572677,0.281231853,0.123889192,0.828870712,-0.067927887,-0.245718848,-0.156215586,-0.357843135,-0.135939725,-0.116870907,0.638118329,-0.389605588,-0.046392284,-0.002669921,32.84,0
81033.0,-0.632523119,-0.316450245,1.643971573,-2.481865523,-0.641597089,-1.032654697,0.08408265,-0.110428357,-2.985287695,0.857728466,1.152955708,-0.594920821,-0.058365888,-0.024374898,-0.906630615,-0.349624561,0.23832574,0.363210046,-0.434110938,-0.260286068,-0.070369454,-0.025155694,-0.235866695,0.503095105,0.524673631,-0.258534735,0.008322415,0.048162329,28.2,0
67495.0,-2.059890592,2.007566201,0.292712878,-0.727512877,-0.939294413,-0.766329297,-0.400702162,1.357887379,-0.48914892,-0.565696249,0.699454538,1.684762669,0.674405972,0.753496467,-1.165673696,0.476707007,-0.094266726,-0.096034901,-0.012246892,-0.002149016,-0.066076417,-0.284609002,0.069340188,0.35716011,-0.05002943,0.289553543,0.137299202,0.1048467,1.0,0
122461.0,2.085613379,-0.647362353,-1.888730785,-0.15569135,-0.216537126,-1.178226033,0.154071576,-0.328183877,-0.958908385,1.190769077,0.487485518,-0.100928915,-1.453054857,0.961316059,-0.997794415,-1.979477892,0.070861071,1.175575217,-0.509774289,-0.674105456,-0.185806701,-0.045128806,0.030505426,0.009846216,0.184290631,0.514928471,-0.091124628,-0.083537279,42.4,0
56333.0,-0.422379466,0.664254303,1.361919433,0.280022739,0.323905282,-0.428503918,0.309618132,0.011074022,-0.728028217,0.012919158,1.127560528,0.734101744,0.464249188,0.283761557,0.503739242,0.237728859,-0.561914613,0.278028684,1.074238647,0.089083842,-0.113662384,-0.454631454,0.00468688,-0.00162696,-0.382128051,0.127757842,-0.12963418,0.077634328,1.29,0
163033.0,-0.783433073,1.01108952,2.045789445,-0.440728031,-0.082341813,-0.299318124,0.586365152,-0.072074468,0.645840942,-0.252480981,-0.779662722,-0.449674099,-0.657922517,-0.155176902,1.484779716,-0.280865568,-0.376704738,0.238288597,0.640428542,0.309406104,-0.248840462,-0.332268767,-0.305464161,-0.15194434,0.371232487,-0.657295325,0.296363872,-0.021636311,1.0,0
128615.0,2.01426132,-0.127411504,-1.012973996,0.325929982,-0.169881945,-0.953292184,0.052589456,-0.168574239,0.342377208,0.255404789,0.965660797,0.923321487,-0.478372127,0.565211259,-0.618963691,0.084613637,-0.479740777,-0.350721981,0.403781006,-0.246464475,-0.237059554,-0.60511551,0.345390641,0.065333833,-0.355533307,0.174268259,-0.077142665,-0.070274573,0.89,0
40790.0,1.035515022,-0.044323405,1.300837612,1.315950267,-0.923453358,-0.142228889,-0.528218275,0.134151312,0.426480368,-0.061506587,0.083440364,0.436339351,0.20948325,0.000112137,1.626102846,0.287754721,-0.316055999,-0.230844948,-1.197671043,-0.075060944,0.177139554,0.499539178,0.028440208,0.392359417,0.211796657,-0.35588919,0.072562406,0.047391849,45.0,0
42001.0,1.219313529,0.265215744,0.499285747,0.831963546,-0.76075031,-1.412716722,-0.002202001,-0.154571953,0.21769811,-0.240100679,0.159935088,-0.367763248,-1.330566466,0.035409184,1.215505126,0.391986285,0.271624077,-0.293317557,-0.388683141,-0.193356391,-0.2699504,-0.851409984,0.213347591,0.837631874,0.095916802,0.066428649,-0.03179092,0.032934172,0.99,0
67711.0,-0.390079159,0.755360377,1.294964535,0.01241719,0.506097865,-0.895850513,0.736780918,-0.226555097,-0.140904292,-0.270121573,-0.518828798,-0.503621359,-0.274009325,-0.561871238,1.0070927,0.420366705,-0.19689729,0.013403053,0.05165936,0.240478197,-0.32207411,-0.778942765,-0.036322398,-0.039348322,-0.141692087,0.067077006,0.068668725,-0.124354283,8.99,0
133971.0,-10.9501725,-13.35913305,-10.66475514,1.157564533,-28.36378524,17.0199344,30.8976664,-4.699193165,-2.450505407,-5.854899299,-0.6605022,-4.023512924,-0.154340926,-0.969793546,0.653797841,4.448977258,-1.044699507,-0.325435156,-0.090949843,0.96650622,-1.0235716,-0.33175608,9.616934809,0.504794821,2.681357642,-0.263591386,3.414928785,-2.455349529,7583.32,0
169135.0,-2.47506898,1.708159183,-0.362032022,-1.384144354,0.475650385,0.517683405,0.365589257,-2.176044312,-0.338360219,-0.547405418,0.150674892,0.635262937,-0.3892306,0.737373566,-0.785934702,0.026383601,-0.371621954,0.217997764,0.772818202,-1.057271966,2.137680189,-1.177631019,0.069728578,0.172081025,0.979678107,0.015021578,-0.44254,-0.051430284,79.0,0
152466.0,1.991975356,-1.097731553,-1.791453225,-0.631287634,-0.597865791,-1.479374933,0.091435699,-0.471003055,-0.395289212,0.776716112,-0.99589151,-1.014380121,-1.0847325,0.261143852,-0.60119593,0.348466101,0.633710025,-1.728961007,0.852529505,0.120788582,0.246754052,0.489581569,-0.074224889,0.075679402,0.216570192,-0.055584728,-0.085290309,-0.05437703,139.0,0
131227.0,1.817820253,-0.429720865,-0.348697386,1.275366097,-0.443600753,0.177774748,-0.568369806,0.143857345,0.845938653,0.304150732,0.33709992,0.918409872,-0.017059104,0.047832643,-0.394330508,0.445686415,-0.905676751,0.792105666,-0.29173551,-0.140119565,0.303717942,0.974767473,-0.007176441,-0.391126818,-0.007418827,-0.485084408,0.050078787,-0.03733166,59.52,0
55739.0,-1.139734336,0.613125427,2.03421493,-0.983269153,0.955775203,1.469452713,0.226017599,0.516108671,0.170228184,-1.051446209,-0.643298882,0.665930636,0.514333431,-0.592763387,-1.358598027,0.987007054,-1.479860394,0.451066228,-1.121917576,-0.215603533,-0.035683523,-0.046809777,-0.482553279,-1.710905809,0.706833364,-0.544636634,-0.058551405,0.04046194,4.99,0
122975.0,-0.156139123,0.92176705,0.729861564,-0.605824586,1.164284222,-0.911703691,1.833390474,-1.397973329,0.61045125,0.811587512,-0.336393551,-0.010034313,0.70283524,-0.742182285,0.664305342,-0.898606798,-0.891738719,-0.128135586,0.043917682,0.129314959,0.299390362,1.471575576,-0.393381471,0.051572357,-0.64428203,-0.341083006,-1.116906436,-0.671491425,0.0,0
121737.0,-1.727668594,0.392697925,-0.587288602,-1.314055954,2.100914243,-0.722600406,0.526683573,0.016949801,0.501019052,0.523538556,-0.410329021,0.261569227,-0.31685756,0.278964968,-0.747328133,-0.002014666,-1.01112889,0.257510186,0.815581575,0.112368767,-0.325469979,-0.319644025,-0.491813449,-1.422403766,0.163974755,-0.025013589,0.721288885,0.55759734,1.0,0
116675.0,-1.008416986,0.546779063,1.195817112,-0.465398834,0.557564232,-0.749819596,0.738542784,-0.249234831,-1.123484813,-0.716224672,-0.699293126,-1.180052467,-0.538878305,-2.533772666,-0.082504202,-0.609991674,1.115474689,2.299819096,-2.181615019,-0.480411962,-0.472017865,-0.762856083,-0.338204558,-0.289686723,0.664431592,-0.66518462,-0.198094628,-0.075356842,39.0,0
36243.0,-1.043257928,0.423001988,1.597520513,1.255245642,0.814672972,2.583459085,0.740716147,0.839616865,-0.887057657,-0.310451396,0.896364242,0.274092884,-1.337132323,0.177584549,-1.116768955,-0.599818761,0.422667328,-1.604173231,-2.460552891,-0.10751613,0.236455067,0.625516956,0.149989782,-1.393901727,-0.177388651,0.005288694,0.108045926,0.10261181,139.54,0
76052.0,-3.364342186,2.438363647,-0.045880564,2.840678743,-1.602637921,1.368268262,-0.825836714,1.465923781,-0.212457745,1.579734248,-0.719842249,0.413957913,-0.484726887,0.282112064,-1.210569831,-0.038776305,0.5185408,0.656728675,1.929131528,-0.449840394,0.001840131,0.206621003,-0.123567438,-0.476009303,-0.22072948,0.056770271,-2.387306484,-1.417609515,74.91,0
17424.0,1.257893436,0.592981677,0.15759174,1.391470498,-0.086968636,-1.344477381,0.435710939,-0.432001444,1.050472765,-0.312355921,0.802666277,-2.417018318,1.139018809,2.105519845,-0.031145081,-0.320886555,0.56347089,-0.149583909,-0.576042956,-0.238422746,-0.131520291,-0.095245575,-0.087360754,0.659544077,0.771349558,-0.353716276,-0.036997686,0.006804554,1.0,0
170823.0,0.223946543,0.111306918,-0.002801806,-2.5067482,0.50068908,-0.511322593,0.794833618,-0.272599614,1.308857428,-1.13173452,0.770401365,1.078614153,-0.422806067,-0.068681978,-0.918142096,-1.119850262,-0.284703158,0.20527667,0.998037514,-0.117697507,0.177579808,0.899356701,-0.25525757,0.772177077,0.007562335,-0.2179286,-0.267614467,-0.239725974,5.0,0
80564.0,0.326302741,-2.164907663,0.132428508,-0.413596296,-1.328005223,0.504017328,-0.252375022,0.148029271,-1.035670088,0.50902569,1.694264251,0.736145699,0.238622282,0.374396363,0.972929039,-1.332370986,0.193828822,0.530506827,-1.340986924,0.441022132,-0.2129301,-1.22791245,-0.111312059,-0.272579916,-0.468334624,0.736667923,-0.103272003,0.084480659,482.7,0
2557.0,-0.628457579,0.695313891,2.580943168,0.819375146,-0.174091347,0.217121757,0.157114341,0.064316922,0.363432024,-0.081481059,-1.233916714,-0.654634931,-0.568792981,-0.444508427,1.002745756,-0.056771731,-0.346309938,0.683475888,0.626146048,0.260316192,0.048773729,0.529878659,-0.443261308,-0.112979721,0.422308193,-0.102192816,0.199297897,-0.076206481,5.26,0
52803.0,0.416764087,-1.115592701,-0.313189947,1.276823957,-0.573835636,-0.333979898,0.579777607,-0.104209644,-0.118773935,0.025711351,0.809828959,0.136258493,-1.177181725,0.903844182,0.429696197,0.453241268,-0.713716667,0.685952051,-0.082806824,0.649968595,0.296653483,-0.141696467,-0.505382104,0.003632659,0.506576303,-0.365979213,-0.077407746,0.076957256,422.01,0
76677.0,1.060787659,-0.690614374,0.932436377,0.120972895,-1.125310306,0.125502088,-0.729291664,0.251538721,1.089269687,-0.289064167,0.464094168,0.707490783,-0.887976267,-0.194562823,-0.878307963,0.22125048,-0.17605373,0.081717365,0.864449291,0.026764887,-0.172819016,-0.465435197,-0.023006421,0.052049065,0.09683857,0.941589382,-0.056181631,0.01066744,76.0,0
31992.0,1.300487515,-0.826079284,1.066674011,-0.675130444,-1.687525989,-0.559192896,-1.204702638,0.143575521,-0.465544863,0.813324088,1.330611815,-0.603442945,-1.171415879,0.033910979,0.549005598,1.680246818,-0.041629723,-0.256728394,0.441752566,0.023539245,0.435864598,1.092130797,-0.080569105,0.541826674,0.320377435,-0.075500541,0.023613504,0.016180775,19.99,0
